Booking_ID,arrival_month
INN15278,10.0
INN15279,10.0
INN15280,3.0
INN15281,5.0
INN15282,3.0
INN15283,11.0
INN15284,11.0
INN15285,3.0
INN15286,2.0
INN15287,2.0
INN15288,10.0
INN15289,12.0
INN15290,4.0
INN15291,5.0
INN15292,8.0
INN15293,4.0
INN15294,10.0
INN15295,4.0
INN15296,12.0
INN15297,6.0
INN15298,10.0
INN15299,11.0
INN15300,10.0
INN15301,1.0
INN15302,9.0
INN15303,3.0
INN15304,2.0
INN15305,11.0
INN15306,8.0
INN15307,5.0
INN15308,2.0
INN15309,3.0
INN15310,10.0
INN15311,3.0
INN15312,9.0
INN15313,10.0
INN15314,10.0
INN15315,7.0
INN15316,5.0
INN15317,11.0
INN15318,6.0
INN15319,7.0
INN15320,11.0
INN15321,9.0
INN15322,1.0
INN15323,7.0
INN15324,2.0
INN15325,9.0
INN15326,12.0
INN15327,3.0
INN15328,8.0
INN15329,12.0
INN15330,2.0
INN15331,9.0
INN15332,6.0
INN15333,5.0
INN15334,7.0
INN15335,4.0
INN15336,9.0
INN15337,2.0
INN15338,1.0
INN15339,7.0
INN15340,10.0
INN15341,8.0
INN15342,2.0
INN15343,11.0
INN15344,12.0
INN15345,10.0
INN15346,8.0
INN15347,11.0
INN15348,9.0
INN15349,12.0
INN15350,7.0
INN15351,11.0
INN15352,8.0
INN15353,11.0
INN15354,8.0
INN15355,5.0
INN15356,9.0
INN15357,6.0
INN15358,6.0
INN15359,11.0
INN15360,6.0
INN15361,9.0
INN15362,10.0
INN15363,6.0
INN15364,
INN15365,1.0
INN15366,3.0
INN15367,12.0
INN15368,10.0
INN15369,2.0
INN15370,9.0
INN15371,3.0
INN15372,4.0
INN15373,3.0
INN15374,12.0
INN15375,12.0
INN15376,11.0
INN15377,6.0
INN15378,10.0
INN15379,1.0
INN15380,9.0
INN15381,1.0
INN15382,2.0
INN15383,7.0
INN15384,5.0
INN15385,11.0
INN15386,8.0
INN15387,11.0
INN15388,11.0
INN15389,11.0
INN15390,12.0
INN15391,9.0
INN15392,11.0
INN15393,9.0
INN15394,2.0
INN15395,3.0
INN15396,7.0
INN15397,8.0
INN15398,10.0
INN15399,12.0
INN15400,6.0
INN15401,10.0
INN15402,7.0
INN15403,11.0
INN15404,10.0
INN15405,1.0
INN15406,4.0
INN15407,11.0
INN15408,11.0
INN15409,11.0
INN15410,6.0
INN15411,10.0
INN15412,7.0
INN15413,6.0
INN15414,12.0
INN15415,6.0
INN15416,1.0
INN15417,1.0
INN15418,1.0
INN15419,12.0
INN15420,1.0
INN15421,8.0
INN15422,8.0
INN15423,10.0
INN15424,6.0
INN15425,9.0
INN15426,7.0
INN15427,3.0
INN15428,1.0
INN15429,2.0
INN15430,11.0
INN15431,12.0
INN15432,2.0
INN15433,12.0
INN15434,10.0
INN15435,12.0
INN15436,2.0
INN15437,5.0
INN15438,11.0
INN15439,
INN15440,11.0
INN15441,9.0
INN15442,10.0
INN15443,11.0
INN15444,2.0
INN15445,12.0
INN15446,12.0
INN15447,4.0
INN15448,2.0
INN15449,1.0
INN15450,7.0
INN15451,5.0
INN15452,11.0
INN15453,2.0
INN15454,2.0
INN15455,5.0
INN15456,12.0
INN15457,11.0
INN15458,1.0
INN15459,11.0
INN15460,11.0
INN15461,8.0
INN15462,11.0
INN15463,3.0
INN15464,3.0
INN15465,12.0
INN15466,10.0
INN15467,12.0
INN15468,2.0
INN15469,8.0
INN15470,9.0
INN15471,10.0
INN15472,4.0
INN15473,2.0
INN15474,12.0
INN15475,10.0
INN15476,9.0
INN15477,4.0
INN15478,12.0
INN15479,9.0
INN15480,12.0
INN15481,12.0
INN15482,1.0
INN15483,12.0
INN15484,11.0
INN15485,7.0
INN15486,11.0
INN15487,1.0
INN15488,11.0
INN15489,1.0
INN15490,2.0
INN15491,12.0
INN15492,4.0
INN15493,9.0
INN15494,9.0
INN15495,12.0
INN15496,8.0
INN15497,2.0
INN15498,7.0
INN15499,10.0
INN15500,4.0
INN15501,10.0
INN15502,11.0
INN15503,1.0
INN15504,10.0
INN15505,1.0
INN15506,9.0
INN15507,1.0
INN15508,7.0
INN15509,12.0
INN15510,11.0
INN15511,8.0
INN15512,6.0
INN15513,4.0
INN15514,8.0
INN15515,4.0
INN15516,3.0
INN15517,7.0
INN15518,9.0
INN15519,2.0
INN15520,9.0
INN15521,9.0
INN15522,1.0
INN15523,5.0
INN15524,2.0
INN15525,8.0
INN15526,1.0
INN15527,3.0
INN15528,9.0
INN15529,5.0
INN15530,9.0
INN15531,10.0
INN15532,7.0
INN15533,4.0
INN15534,2.0
INN15535,9.0
INN15536,10.0
INN15537,9.0
INN15538,2.0
INN15539,8.0
INN15540,10.0
INN15541,6.0
INN15542,9.0
INN15543,2.0
INN15544,6.0
INN15545,6.0
INN15546,1.0
INN15547,4.0
INN15548,11.0
INN15549,8.0
INN15550,8.0
INN15551,6.0
INN15552,11.0
INN15553,5.0
INN15554,12.0
INN15555,11.0
INN15556,11.0
INN15557,1.0
INN15558,10.0
INN15559,8.0
INN15560,3.0
INN15561,3.0
INN15562,2.0
INN15563,11.0
INN15564,1.0
INN15565,4.0
INN15566,8.0
INN15567,3.0
INN15568,11.0
INN15569,2.0
INN15570,5.0
INN15571,11.0
INN15572,3.0
INN15573,9.0
INN15574,7.0
INN15575,12.0
INN15576,9.0
INN15577,11.0
INN15578,9.0
INN15579,3.0
INN15580,3.0
INN15581,12.0
INN15582,1.0
INN15583,3.0
INN15584,7.0
INN15585,1.0
INN15586,9.0
INN15587,2.0
INN15588,1.0
INN15589,2.0
INN15590,11.0
INN15591,3.0
INN15592,9.0
INN15593,11.0
INN15594,1.0
INN15595,7.0
INN15596,1.0
INN15597,2.0
INN15598,9.0
INN15599,12.0
INN15600,3.0
INN15601,7.0
INN15602,12.0
INN15603,3.0
INN15604,10.0
INN15605,10.0
INN15606,9.0
INN15607,12.0
INN15608,3.0
INN15609,12.0
INN15610,5.0
INN15611,10.0
INN15612,5.0
INN15613,8.0
INN15614,11.0
INN15615,5.0
INN15616,10.0
INN15617,7.0
INN15618,5.0
INN15619,2.0
INN15620,11.0
INN15621,2.0
INN15622,2.0
INN15623,12.0
INN15624,1.0
INN15625,11.0
INN15626,11.0
INN15627,1.0
INN15628,9.0
INN15629,12.0
INN15630,4.0
INN15631,11.0
INN15632,2.0
INN15633,11.0
INN15634,1.0
INN15635,8.0
INN15636,10.0
INN15637,6.0
INN15638,8.0
INN15639,1.0
INN15640,5.0
INN15641,10.0
INN15642,11.0
INN15643,6.0
INN15644,9.0
INN15645,3.0
INN15646,11.0
INN15647,12.0
INN15648,5.0
INN15649,1.0
INN15650,10.0
INN15651,6.0
INN15652,3.0
INN15653,5.0
INN15654,1.0
INN15655,2.0
INN15656,1.0
INN15657,8.0
INN15658,1.0
INN15659,1.0
INN15660,4.0
INN15661,12.0
INN15662,12.0
INN15663,10.0
INN15664,10.0
INN15665,5.0
INN15666,2.0
INN15667,3.0
INN15668,11.0
INN15669,11.0
INN15670,2.0
INN15671,1.0
INN15672,1.0
INN15673,2.0
INN15674,1.0
INN15675,8.0
INN15676,8.0
INN15677,2.0
INN15678,12.0
INN15679,10.0
INN15680,12.0
INN15681,1.0
INN15682,8.0
INN15683,5.0
INN15684,9.0
INN15685,2.0
INN15686,9.0
INN15687,11.0
INN15688,7.0
INN15689,5.0
INN15690,6.0
INN15691,6.0
INN15692,3.0
INN15693,3.0
INN15694,3.0
INN15695,5.0
INN15696,5.0
INN15697,12.0
INN15698,6.0
INN15699,9.0
INN15700,6.0
INN15701,10.0
INN15702,5.0
INN15703,6.0
INN15704,9.0
INN15705,3.0
INN15706,3.0
INN15707,11.0
INN15708,6.0
INN15709,12.0
INN15710,10.0
INN15711,4.0
INN15712,1.0
INN15713,3.0
INN15714,3.0
INN15715,7.0
INN15716,12.0
INN15717,12.0
INN15718,6.0
INN15719,9.0
INN15720,8.0
INN15721,1.0
INN15722,8.0
INN15723,11.0
INN15724,4.0
INN15725,3.0
INN15726,10.0
INN15727,4.0
INN15728,3.0
INN15729,1.0
INN15730,11.0
INN15731,5.0
INN15732,11.0
INN15733,9.0
INN15734,5.0
INN15735,1.0
INN15736,5.0
INN15737,3.0
INN15738,3.0
INN15739,1.0
INN15740,1.0
INN15741,8.0
INN15742,12.0
INN15743,1.0
INN15744,9.0
INN15745,2.0
INN15746,5.0
INN15747,10.0
INN15748,6.0
INN15749,1.0
INN15750,10.0
INN15751,2.0
INN15752,10.0
INN15753,1.0
INN15754,9.0
INN15755,12.0
INN15756,6.0
INN15757,8.0
INN15758,12.0
INN15759,3.0
INN15760,5.0
INN15761,7.0
INN15762,2.0
INN15763,6.0
INN15764,6.0
INN15765,8.0
INN15766,12.0
INN15767,10.0
INN15768,1.0
INN15769,9.0
INN15770,12.0
INN15771,2.0
INN15772,7.0
INN15773,9.0
INN15774,10.0
INN15775,10.0
INN15776,1.0
INN15777,8.0
INN15778,3.0
INN15779,5.0
INN15780,7.0
INN15781,6.0
INN15782,1.0
INN15783,2.0
INN15784,1.0
INN15785,1.0
INN15786,12.0
INN15787,2.0
INN15788,9.0
INN15789,4.0
INN15790,11.0
INN15791,9.0
INN15792,10.0
INN15793,4.0
INN15794,3.0
INN15795,10.0
INN15796,9.0
INN15797,6.0
INN15798,10.0
INN15799,3.0
INN15800,3.0
INN15801,12.0
INN15802,1.0
INN15803,7.0
INN15804,8.0
INN15805,10.0
INN15806,4.0
INN15807,4.0
INN15808,8.0
INN15809,9.0
INN15810,11.0
INN15811,11.0
INN15812,9.0
INN15813,11.0
INN15814,3.0
INN15815,9.0
INN15816,3.0
INN15817,2.0
INN15818,1.0
INN15819,8.0
INN15820,12.0
INN15821,4.0
INN15822,7.0
INN15823,4.0
INN15824,12.0
INN15825,6.0
INN15826,9.0
INN15827,12.0
INN15828,4.0
INN15829,11.0
INN15830,8.0
INN15831,1.0
INN15832,12.0
INN15833,11.0
INN15834,5.0
INN15835,12.0
INN15836,5.0
INN15837,8.0
INN15838,12.0
INN15839,1.0
INN15840,2.0
INN15841,3.0
INN15842,9.0
INN15843,9.0
INN15844,8.0
INN15845,10.0
INN15846,12.0
INN15847,5.0
INN15848,8.0
INN15849,10.0
INN15850,9.0
INN15851,12.0
INN15852,7.0
INN15853,2.0
INN15854,11.0
INN15855,7.0
INN15856,11.0
INN15857,10.0
INN15858,10.0
INN15859,9.0
INN15860,3.0
INN15861,12.0
INN15862,6.0
INN15863,9.0
INN15864,4.0
INN15865,1.0
INN15866,11.0
INN15867,8.0
INN15868,12.0
INN15869,12.0
INN15870,5.0
INN15871,11.0
INN15872,3.0
INN15873,7.0
INN15874,9.0
INN15875,10.0
INN15876,6.0
INN15877,4.0
INN15878,11.0
INN15879,4.0
INN15880,12.0
INN15881,11.0
INN15882,5.0
INN15883,5.0
INN15884,9.0
INN15885,11.0
INN15886,10.0
INN15887,12.0
INN15888,7.0
INN15889,1.0
INN15890,5.0
INN15891,9.0
INN15892,2.0
INN15893,7.0
INN15894,7.0
INN15895,3.0
INN15896,2.0
INN15897,6.0
INN15898,6.0
INN15899,12.0
INN15900,7.0
INN15901,1.0
INN15902,8.0
INN15903,1.0
INN15904,12.0
INN15905,1.0
INN15906,3.0
INN15907,10.0
INN15908,7.0
INN15909,7.0
INN15910,8.0
INN15911,12.0
INN15912,12.0
INN15913,6.0
INN15914,1.0
INN15915,11.0
INN15916,8.0
INN15917,1.0
INN15918,1.0
INN15919,7.0
INN15920,1.0
INN15921,11.0
INN15922,3.0
INN15923,1.0
INN15924,12.0
INN15925,2.0
INN15926,1.0
INN15927,12.0
INN15928,8.0
INN15929,3.0
INN15930,6.0
INN15931,4.0
INN15932,12.0
INN15933,1.0
INN15934,6.0
INN15935,4.0
INN15936,6.0
INN15937,8.0
INN15938,5.0
INN15939,5.0
INN15940,6.0
INN15941,10.0
INN15942,12.0
INN15943,8.0
INN15944,3.0
INN15945,7.0
INN15946,10.0
INN15947,3.0
INN15948,8.0
INN15949,4.0
INN15950,8.0
INN15951,12.0
INN15952,10.0
INN15953,6.0
INN15954,12.0
INN15955,8.0
INN15956,11.0
INN15957,7.0
INN15958,3.0
INN15959,2.0
INN15960,9.0
INN15961,5.0
INN15962,1.0
INN15963,11.0
INN15964,10.0
INN15965,11.0
INN15966,8.0
INN15967,2.0
INN15968,8.0
INN15969,11.0
INN15970,10.0
INN15971,3.0
INN15972,3.0
INN15973,12.0
INN15974,10.0
INN15975,9.0
INN15976,8.0
INN15977,8.0
INN15978,3.0
INN15979,5.0
INN15980,8.0
INN15981,8.0
INN15982,1.0
INN15983,9.0
INN15984,1.0
INN15985,12.0
INN15986,9.0
INN15987,10.0
INN15988,3.0
INN15989,4.0
INN15990,2.0
INN15991,10.0
INN15992,10.0
INN15993,7.0
INN15994,9.0
INN15995,2.0
INN15996,3.0
INN15997,5.0
INN15998,8.0
INN15999,4.0
INN16000,12.0
INN16001,3.0
INN16002,7.0
INN16003,9.0
INN16004,2.0
INN16005,3.0
INN16006,2.0
INN16007,7.0
INN16008,11.0
INN16009,7.0
INN16010,11.0
INN16011,2.0
INN16012,6.0
INN16013,5.0
INN16014,1.0
INN16015,12.0
INN16016,2.0
INN16017,12.0
INN16018,8.0
INN16019,12.0
INN16020,9.0
INN16021,7.0
INN16022,11.0
INN16023,1.0
INN16024,9.0
INN16025,1.0
INN16026,4.0
INN16027,8.0
INN16028,3.0
INN16029,11.0
INN16030,12.0
INN16031,12.0
INN16032,10.0
INN16033,8.0
INN16034,10.0
INN16035,6.0
INN16036,11.0
INN16037,3.0
INN16038,11.0
INN16039,11.0
INN16040,4.0
INN16041,1.0
INN16042,11.0
INN16043,7.0
INN16044,12.0
INN16045,3.0
INN16046,2.0
INN16047,6.0
INN16048,3.0
INN16049,2.0
INN16050,10.0
INN16051,1.0
INN16052,7.0
INN16053,11.0
INN16054,1.0
INN16055,4.0
INN16056,3.0
INN16057,2.0
INN16058,11.0
INN16059,10.0
INN16060,1.0
INN16061,2.0
INN16062,8.0
INN16063,3.0
INN16064,1.0
INN16065,10.0
INN16066,7.0
INN16067,1.0
INN16068,7.0
INN16069,10.0
INN16070,7.0
INN16071,7.0
INN16072,7.0
INN16073,5.0
INN16074,9.0
INN16075,3.0
INN16076,11.0
INN16077,6.0
INN16078,3.0
INN16079,3.0
INN16080,10.0
INN16081,11.0
INN16082,5.0
INN16083,8.0
INN16084,12.0
INN16085,8.0
INN16086,8.0
INN16087,12.0
INN16088,10.0
INN16089,3.0
INN16090,1.0
INN16091,12.0
INN16092,12.0
INN16093,7.0
INN16094,1.0
INN16095,4.0
INN16096,11.0
INN16097,7.0
INN16098,7.0
INN16099,2.0
INN16100,1.0
INN16101,11.0
INN16102,2.0
INN16103,4.0
INN16104,11.0
INN16105,3.0
INN16106,5.0
INN16107,3.0
INN16108,12.0
INN16109,9.0
INN16110,4.0
INN16111,10.0
INN16112,6.0
INN16113,1.0
INN16114,6.0
INN16115,10.0
INN16116,12.0
INN16117,9.0
INN16118,7.0
INN16119,11.0
INN16120,6.0
INN16121,5.0
INN16122,4.0
INN16123,11.0
INN16124,2.0
INN16125,11.0
INN16126,2.0
INN16127,4.0
INN16128,11.0
INN16129,1.0
INN16130,5.0
INN16131,6.0
INN16132,1.0
INN16133,1.0
INN16134,6.0
INN16135,3.0
INN16136,10.0
INN16137,11.0
INN16138,11.0
INN16139,10.0
INN16140,9.0
INN16141,2.0
INN16142,6.0
INN16143,7.0
INN16144,2.0
INN16145,2.0
INN16146,2.0
INN16147,10.0
INN16148,2.0
INN16149,9.0
INN16150,5.0
INN16151,11.0
INN16152,8.0
INN16153,11.0
INN16154,1.0
INN16155,1.0
INN16156,8.0
INN16157,9.0
INN16158,7.0
INN16159,4.0
INN16160,5.0
INN16161,5.0
INN16162,7.0
INN16163,7.0
INN16164,10.0
INN16165,1.0
INN16166,11.0
INN16167,9.0
INN16168,1.0
INN16169,2.0
INN16170,11.0
INN16171,10.0
INN16172,2.0
INN16173,9.0
INN16174,10.0
INN16175,9.0
INN16176,7.0
INN16177,7.0
INN16178,9.0
INN16179,6.0
INN16180,11.0
INN16181,10.0
INN16182,12.0
INN16183,3.0
INN16184,11.0
INN16185,10.0
INN16186,1.0
INN16187,1.0
INN16188,1.0
INN16189,1.0
INN16190,1.0
INN16191,10.0
INN16192,1.0
INN16193,5.0
INN16194,2.0
INN16195,12.0
INN16196,4.0
INN16197,7.0
INN16198,3.0
INN16199,7.0
INN16200,6.0
INN16201,8.0
INN16202,9.0
INN16203,1.0
INN16204,7.0
INN16205,3.0
INN16206,6.0
INN16207,8.0
INN16208,11.0
INN16209,10.0
INN16210,3.0
INN16211,9.0
INN16212,2.0
INN16213,12.0
INN16214,1.0
INN16215,2.0
INN16216,2.0
INN16217,3.0
INN16218,9.0
INN16219,12.0
INN16220,11.0
INN16221,10.0
INN16222,10.0
INN16223,11.0
INN16224,10.0
INN16225,6.0
INN16226,10.0
INN16227,5.0
INN16228,4.0
INN16229,6.0
INN16230,9.0
INN16231,8.0
INN16232,8.0
INN16233,3.0
INN16234,1.0
INN16235,10.0
INN16236,10.0
INN16237,11.0
INN16238,12.0
INN16239,1.0
INN16240,5.0
INN16241,11.0
INN16242,2.0
INN16243,8.0
INN16244,2.0
INN16245,3.0
INN16246,8.0
INN16247,2.0
INN16248,11.0
INN16249,1.0
INN16250,7.0
INN16251,8.0
INN16252,12.0
INN16253,6.0
INN16254,8.0
INN16255,12.0
INN16256,12.0
INN16257,11.0
INN16258,1.0
INN16259,2.0
INN16260,11.0
INN16261,7.0
INN16262,5.0
INN16263,3.0
INN16264,11.0
INN16265,2.0
INN16266,3.0
INN16267,5.0
INN16268,9.0
INN16269,12.0
INN16270,4.0
INN16271,1.0
INN16272,6.0
INN16273,5.0
INN16274,12.0
INN16275,2.0
INN16276,4.0
INN16277,12.0
INN16278,10.0
INN16279,12.0
INN16280,10.0
INN16281,3.0
INN16282,9.0
INN16283,11.0
INN16284,8.0
INN16285,10.0
INN16286,2.0
INN16287,1.0
INN16288,6.0
INN16289,6.0
INN16290,6.0
INN16291,5.0
INN16292,6.0
INN16293,2.0
INN16294,4.0
INN16295,10.0
INN16296,6.0
INN16297,5.0
INN16298,5.0
INN16299,5.0
INN16300,12.0
INN16301,11.0
INN16302,9.0
INN16303,4.0
INN16304,3.0
INN16305,6.0
INN16306,6.0
INN16307,4.0
INN16308,10.0
INN16309,10.0
INN16310,7.0
INN16311,1.0
INN16312,1.0
INN16313,8.0
INN16314,8.0
INN16315,9.0
INN16316,3.0
INN16317,9.0
INN16318,11.0
INN16319,10.0
INN16320,11.0
INN16321,8.0
INN16322,6.0
INN16323,8.0
INN16324,11.0
INN16325,10.0
INN16326,4.0
INN16327,11.0
INN16328,5.0
INN16329,12.0
INN16330,12.0
INN16331,9.0
INN16332,1.0
INN16333,8.0
INN16334,9.0
INN16335,3.0
INN16336,11.0
INN16337,1.0
INN16338,5.0
INN16339,6.0
INN16340,4.0
INN16341,1.0
INN16342,11.0
INN16343,3.0
INN16344,6.0
INN16345,5.0
INN16346,10.0
INN16347,12.0
INN16348,12.0
INN16349,7.0
INN16350,3.0
INN16351,7.0
INN16352,10.0
INN16353,1.0
INN16354,11.0
INN16355,12.0
INN16356,8.0
INN16357,1.0
INN16358,10.0
INN16359,12.0
INN16360,6.0
INN16361,8.0
INN16362,12.0
INN16363,10.0
INN16364,11.0
INN16365,6.0
INN16366,12.0
INN16367,5.0
INN16368,1.0
INN16369,3.0
INN16370,1.0
INN16371,6.0
INN16372,3.0
INN16373,5.0
INN16374,12.0
INN16375,5.0
INN16376,8.0
INN16377,2.0
INN16378,1.0
INN16379,7.0
INN16380,12.0
INN16381,3.0
INN16382,11.0
INN16383,11.0
INN16384,1.0
INN16385,2.0
INN16386,2.0
INN16387,8.0
INN16388,11.0
INN16389,10.0
INN16390,12.0
INN16391,8.0
INN16392,10.0
INN16393,2.0
INN16394,9.0
INN16395,5.0
INN16396,3.0
INN16397,1.0
INN16398,11.0
INN16399,1.0
INN16400,3.0
INN16401,12.0
INN16402,3.0
INN16403,7.0
INN16404,7.0
INN16405,12.0
INN16406,6.0
INN16407,11.0
INN16408,12.0
INN16409,1.0
INN16410,11.0
INN16411,1.0
INN16412,11.0
INN16413,1.0
INN16414,11.0
INN16415,2.0
INN16416,1.0
INN16417,11.0
INN16418,8.0
INN16419,10.0
INN16420,1.0
INN16421,8.0
INN16422,12.0
INN16423,9.0
INN16424,7.0
INN16425,7.0
INN16426,10.0
INN16427,5.0
INN16428,5.0
INN16429,2.0
INN16430,5.0
INN16431,9.0
INN16432,6.0
INN16433,5.0
INN16434,1.0
INN16435,11.0
INN16436,6.0
INN16437,7.0
INN16438,1.0
INN16439,12.0
INN16440,6.0
INN16441,1.0
INN16442,11.0
INN16443,5.0
INN16444,3.0
INN16445,1.0
INN16446,3.0
INN16447,12.0
INN16448,2.0
INN16449,12.0
INN16450,2.0
INN16451,12.0
INN16452,6.0
INN16453,11.0
INN16454,1.0
INN16455,1.0
INN16456,12.0
INN16457,10.0
INN16458,11.0
INN16459,12.0
INN16460,4.0
INN16461,9.0
INN16462,10.0
INN16463,11.0
INN16464,11.0
INN16465,9.0
INN16466,3.0
INN16467,12.0
INN16468,8.0
INN16469,2.0
INN16470,7.0
INN16471,3.0
INN16472,9.0
INN16473,12.0
INN16474,10.0
INN16475,5.0
INN16476,1.0
INN16477,6.0
INN16478,1.0
INN16479,1.0
INN16480,9.0
INN16481,8.0
INN16482,2.0
INN16483,12.0
INN16484,7.0
INN16485,10.0
INN16486,6.0
INN16487,9.0
INN16488,11.0
INN16489,7.0
INN16490,5.0
INN16491,6.0
INN16492,5.0
INN16493,3.0
INN16494,5.0
INN16495,1.0
INN16496,12.0
INN16497,3.0
INN16498,11.0
INN16499,6.0
INN16500,4.0
INN16501,1.0
INN16502,10.0
INN16503,1.0
INN16504,4.0
INN16505,3.0
INN16506,9.0
INN16507,9.0
INN16508,5.0
INN16509,11.0
INN16510,11.0
INN16511,11.0
INN16512,7.0
INN16513,2.0
INN16514,9.0
INN16515,12.0
INN16516,1.0
INN16517,7.0
INN16518,10.0
INN16519,11.0
INN16520,5.0
INN16521,1.0
INN16522,7.0
INN16523,11.0
INN16524,12.0
INN16525,2.0
INN16526,3.0
INN16527,8.0
INN16528,8.0
INN16529,8.0
INN16530,11.0
INN16531,11.0
INN16532,4.0
INN16533,6.0
INN16534,2.0
INN16535,6.0
INN16536,1.0
INN16537,4.0
INN16538,2.0
INN16539,11.0
INN16540,4.0
INN16541,12.0
INN16542,12.0
INN16543,6.0
INN16544,3.0
INN16545,6.0
INN16546,6.0
INN16547,3.0
INN16548,8.0
INN16549,2.0
INN16550,6.0
INN16551,10.0
INN16552,10.0
INN16553,2.0
INN16554,10.0
INN16555,8.0
INN16556,7.0
INN16557,3.0
INN16558,4.0
INN16559,9.0
INN16560,8.0
INN16561,2.0
INN16562,1.0
INN16563,9.0
INN16564,4.0
INN16565,1.0
INN16566,1.0
INN16567,11.0
INN16568,11.0
INN16569,4.0
INN16570,9.0
INN16571,8.0
INN16572,11.0
INN16573,3.0
INN16574,7.0
INN16575,2.0
INN16576,7.0
INN16577,7.0
INN16578,9.0
INN16579,4.0
INN16580,4.0
INN16581,7.0
INN16582,4.0
INN16583,2.0
INN16584,2.0
INN16585,3.0
INN16586,1.0
INN16587,12.0
INN16588,7.0
INN16589,11.0
INN16590,1.0
INN16591,9.0
INN16592,9.0
INN16593,6.0
INN16594,7.0
INN16595,3.0
INN16596,1.0
INN16597,1.0
INN16598,12.0
INN16599,1.0
INN16600,10.0
INN16601,8.0
INN16602,2.0
INN16603,2.0
INN16604,6.0
INN16605,1.0
INN16606,8.0
INN16607,9.0
INN16608,1.0
INN16609,2.0
INN16610,3.0
INN16611,3.0
INN16612,4.0
INN16613,3.0
INN16614,2.0
INN16615,4.0
INN16616,4.0
INN16617,10.0
INN16618,2.0
INN16619,6.0
INN16620,11.0
INN16621,11.0
INN16622,7.0
INN16623,2.0
INN16624,1.0
INN16625,7.0
INN16626,7.0
INN16627,6.0
INN16628,6.0
INN16629,3.0
INN16630,5.0
INN16631,6.0
INN16632,6.0
INN16633,10.0
INN16634,3.0
INN16635,9.0
INN16636,9.0
INN16637,1.0
INN16638,1.0
INN16639,8.0
INN16640,7.0
INN16641,10.0
INN16642,2.0
INN16643,2.0
INN16644,8.0
INN16645,12.0
INN16646,4.0
INN16647,11.0
INN16648,3.0
INN16649,7.0
INN16650,7.0
INN16651,10.0
INN16652,12.0
INN16653,1.0
INN16654,2.0
INN16655,1.0
INN16656,1.0
INN16657,12.0
INN16658,11.0
INN16659,4.0
INN16660,9.0
INN16661,6.0
INN16662,4.0
INN16663,6.0
INN16664,11.0
INN16665,9.0
INN16666,8.0
INN16667,6.0
INN16668,12.0
INN16669,10.0
INN16670,8.0
INN16671,6.0
INN16672,9.0
INN16673,7.0
INN16674,7.0
INN16675,11.0
INN16676,6.0
INN16677,3.0
INN16678,6.0
INN16679,7.0
INN16680,6.0
INN16681,5.0
INN16682,12.0
INN16683,6.0
INN16684,3.0
INN16685,3.0
INN16686,1.0
INN16687,10.0
INN16688,1.0
INN16689,8.0
INN16690,5.0
INN16691,9.0
INN16692,1.0
INN16693,12.0
INN16694,3.0
INN16695,1.0
INN16696,1.0
INN16697,12.0
INN16698,9.0
INN16699,3.0
INN16700,11.0
INN16701,1.0
INN16702,12.0
INN16703,4.0
INN16704,9.0
INN16705,7.0
INN16706,10.0
INN16707,6.0
INN16708,11.0
INN16709,10.0
INN16710,12.0
INN16711,6.0
INN16712,11.0
INN16713,12.0
INN16714,7.0
INN16715,9.0
INN16716,5.0
INN16717,9.0
INN16718,1.0
INN16719,6.0
INN16720,5.0
INN16721,3.0
INN16722,8.0
INN16723,8.0
INN16724,1.0
INN16725,11.0
INN16726,9.0
INN16727,4.0
INN16728,8.0
INN16729,1.0
INN16730,2.0
INN16731,4.0
INN16732,11.0
INN16733,6.0
INN16734,4.0
INN16735,1.0
INN16736,6.0
INN16737,9.0
INN16738,5.0
INN16739,11.0
INN16740,4.0
INN16741,11.0
INN16742,12.0
INN16743,8.0
INN16744,4.0
INN16745,8.0
INN16746,1.0
INN16747,12.0
INN16748,3.0
INN16749,4.0
INN16750,10.0
INN16751,2.0
INN16752,3.0
INN16753,1.0
INN16754,4.0
INN16755,4.0
INN16756,4.0
INN16757,9.0
INN16758,11.0
INN16759,7.0
INN16760,2.0
INN16761,12.0
INN16762,3.0
INN16763,12.0
INN16764,12.0
INN16765,12.0
INN16766,12.0
INN16767,12.0
INN16768,4.0
INN16769,1.0
INN16770,1.0
INN16771,1.0
INN16772,11.0
INN16773,5.0
INN16774,12.0
INN16775,3.0
INN16776,8.0
INN16777,6.0
INN16778,7.0
INN16779,2.0
INN16780,9.0
INN16781,5.0
INN16782,10.0
INN16783,12.0
INN16784,5.0
INN16785,12.0
INN16786,4.0
INN16787,12.0
INN16788,1.0
INN16789,8.0
INN16790,3.0
INN16791,5.0
INN16792,12.0
INN16793,1.0
INN16794,8.0
INN16795,9.0
INN16796,7.0
INN16797,10.0
INN16798,6.0
INN16799,8.0
INN16800,1.0
INN16801,2.0
INN16802,4.0
INN16803,1.0
INN16804,12.0
INN16805,3.0
INN16806,10.0
INN16807,8.0
INN16808,8.0
INN16809,9.0
INN16810,5.0
INN16811,8.0
INN16812,7.0
INN16813,4.0
INN16814,9.0
INN16815,8.0
INN16816,8.0
INN16817,11.0
INN16818,10.0
INN16819,4.0
INN16820,4.0
INN16821,8.0
INN16822,8.0
INN16823,12.0
INN16824,9.0
INN16825,2.0
INN16826,4.0
INN16827,8.0
INN16828,8.0
INN16829,12.0
INN16830,12.0
INN16831,2.0
